"location_id","location_name","co","no2","o3","pm10","pm25","so2","datetimeUtc","datetimeLocal","timezone","latitude","longitude","country_iso","isMobile","isMonitor","owner_name","provider"
"2161306","Minh Khai","3999.2","","1.79","24.67","","7.08","2025-02-20T04:00:00Z","2025-02-20T11:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","4174.8","","7.33","28.35","","2.67","2025-02-20T05:00:00Z","2025-02-20T12:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","3900.2","","1.69","32.95","","9.19","2025-02-20T06:00:00Z","2025-02-20T13:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","3243","","9.4","27.04","","3.12","2025-02-20T07:00:00Z","2025-02-20T14:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","3598.4","","1.4","25.54","","9.86","2025-02-20T08:00:00Z","2025-02-20T15:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","3981.6","","9.52","38.85","","3.25","2025-02-20T09:00:00Z","2025-02-20T16:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","4935.3","","2.82","60.19","","10.88","2025-02-20T10:00:00Z","2025-02-20T17:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","6171.9","","9.47","68.75","","2.79","2025-02-20T11:00:00Z","2025-02-20T18:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","6385","","2.4","80.18","","9.8","2025-02-20T12:00:00Z","2025-02-20T19:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","6640.5","","9.89","89.12","","2.72","2025-02-20T13:00:00Z","2025-02-20T20:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","5176.9","","2.03","97.33","","9.42","2025-02-20T14:00:00Z","2025-02-20T21:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","4496.6","","8.36","96.06","","2.6","2025-02-20T15:00:00Z","2025-02-20T22:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","3582.1","","0.78","112.27","","8.95","2025-02-20T16:00:00Z","2025-02-20T23:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","3071.4","","10.54","112.36","","2.76","2025-02-20T17:00:00Z","2025-02-21T00:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1830.5","","2.31","120.43","","9.43","2025-02-20T18:00:00Z","2025-02-21T01:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1524.7","","6.86","105.41","","0.46","2025-02-20T19:00:00Z","2025-02-21T02:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1227.1","","1.1","90.06","","4.56","2025-02-20T20:00:00Z","2025-02-21T03:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1124.5","","11.11","72.5","","0.29","2025-02-20T21:00:00Z","2025-02-21T04:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1240.9","","1.62","63.68","","5.89","2025-02-20T22:00:00Z","2025-02-21T05:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1864.8","","10.06","48.06","","0.4","2025-02-20T23:00:00Z","2025-02-21T06:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","2658.6","","1.88","46.55","","4.75","2025-02-21T00:00:00Z","2025-02-21T07:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","3186.9","","7.38","34.14","","0.28","2025-02-21T01:00:00Z","2025-02-21T08:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","2682.2","","1.33","29.25","","4.1","2025-02-21T02:00:00Z","2025-02-21T09:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","2136.1","","9.42","21.3","","0.4","2025-02-21T03:00:00Z","2025-02-21T10:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1682.7","","1.66","17.79","","5.84","2025-02-21T04:00:00Z","2025-02-21T11:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1376.4","","10.37","19.76","","0.47","2025-02-21T05:00:00Z","2025-02-21T12:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1209","","1.36","23.08","","5.37","2025-02-21T06:00:00Z","2025-02-21T13:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1235.9","","9.06","16.48","","0.35","2025-02-21T07:00:00Z","2025-02-21T14:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1060.1","","1.94","12.56","","4.53","2025-02-21T08:00:00Z","2025-02-21T15:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1166.7","","8.03","11.03","","0.48","2025-02-21T09:00:00Z","2025-02-21T16:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1125.1","","1.78","17.37","","5.32","2025-02-21T10:00:00Z","2025-02-21T17:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1533.7","","9.66","22.67","","0.69","2025-02-21T11:00:00Z","2025-02-21T18:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1431.3","","2.1","29.9","","5.46","2025-02-21T12:00:00Z","2025-02-21T19:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1532.2","","9.42","25.23","","0.5","2025-02-21T13:00:00Z","2025-02-21T20:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1226","","0.97","27.78","","4.92","2025-02-21T14:00:00Z","2025-02-21T21:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1476.4","","7.55","23.39","","0.34","2025-02-21T15:00:00Z","2025-02-21T22:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1206.9","","1.82","31.89","","3.25","2025-02-21T16:00:00Z","2025-02-21T23:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1203.1","","7.11","32.79","","0.18","2025-02-21T17:00:00Z","2025-02-22T00:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1166.8","","1.93","39.4","","7.89","2025-02-21T18:00:00Z","2025-02-22T01:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1191.6","","7.78","38.63","","0.74","2025-02-21T19:00:00Z","2025-02-22T02:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1087.7","","4.07","33.62","","4.01","2025-02-21T20:00:00Z","2025-02-22T03:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1139.9","","11.35","40.7","","0.68","2025-02-21T21:00:00Z","2025-02-22T04:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1015.6","","1.52","52.26","","4.17","2025-02-21T22:00:00Z","2025-02-22T05:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1010.6","","9.95","45.12","","0.68","2025-02-21T23:00:00Z","2025-02-22T06:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","915.7","","2.06","55.37","","3.75","2025-02-22T00:00:00Z","2025-02-22T07:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1153.7","","8.23","50.33","","0.47","2025-02-22T01:00:00Z","2025-02-22T08:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1277.1","","2","43.07","","3.33","2025-02-22T02:00:00Z","2025-02-22T09:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1475.4","","11.49","47.4","","0.29","2025-02-22T03:00:00Z","2025-02-22T10:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1218","","2.22","57.11","","4.31","2025-02-22T04:00:00Z","2025-02-22T11:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1222.7","","13.36","53.05","","0.69","2025-02-22T05:00:00Z","2025-02-22T12:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1275.2","","2.94","60.14","","4.38","2025-02-22T06:00:00Z","2025-02-22T13:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1286.4","","12.77","52.31","","0.71","2025-02-22T07:00:00Z","2025-02-22T14:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1226.8","","3.28","42.99","","4.75","2025-02-22T08:00:00Z","2025-02-22T15:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1457.1","","10.98","49.44","","0.69","2025-02-22T09:00:00Z","2025-02-22T16:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","2024.1","","4.36","59.31","","4.03","2025-02-22T10:00:00Z","2025-02-22T17:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","2433.9","","11.47","60.23","","0.78","2025-02-22T11:00:00Z","2025-02-22T18:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","3008.5","","3.07","62.15","","6.09","2025-02-22T12:00:00Z","2025-02-22T19:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","3333.8","","10.94","57.51","","0.93","2025-02-22T13:00:00Z","2025-02-22T20:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","2690.6","","1.86","40.1","","4.33","2025-02-22T14:00:00Z","2025-02-22T21:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","2933.5","","11.32","40.4","","0.82","2025-02-22T15:00:00Z","2025-02-22T22:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","2821.9","","2.17","47.87","","5.42","2025-02-22T16:00:00Z","2025-02-22T23:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","2733.7","","10.95","47.29","","1.16","2025-02-22T17:00:00Z","2025-02-23T00:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1735.7","","1.52","57.4","","10.8","2025-02-22T18:00:00Z","2025-02-23T01:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1374.5","","9.08","47.28","","2.09","2025-02-22T19:00:00Z","2025-02-23T02:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","942.7","","3.99","47.53","","4.87","2025-02-22T20:00:00Z","2025-02-23T03:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","798.4","","12.34","47.7","","1.77","2025-02-22T21:00:00Z","2025-02-23T04:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","653.8","","9.83","48.13","","5.68","2025-02-22T22:00:00Z","2025-02-23T05:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","669.3","","9.41","38.69","","2.02","2025-02-22T23:00:00Z","2025-02-23T06:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","618.9","","2.01","59.85","","5.18","2025-02-23T00:00:00Z","2025-02-23T07:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","744.5","","7.75","51.25","","1.62","2025-02-23T01:00:00Z","2025-02-23T08:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","651.3","","3.32","58.09","","3.68","2025-02-23T02:00:00Z","2025-02-23T09:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","809.1","","11.53","64.47","","0.87","2025-02-23T03:00:00Z","2025-02-23T10:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","628.7","","3","85.74","","1.82","2025-02-23T04:00:00Z","2025-02-23T11:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","685.4","","8.75","89.82","","0.55","2025-02-23T05:00:00Z","2025-02-23T12:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","541.5","","2.08","124.98","","2.87","2025-02-23T06:00:00Z","2025-02-23T13:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","652.8","","7.85","158.3","","1.22","2025-02-23T07:00:00Z","2025-02-23T14:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","515.1","","3.13","219.77","","2.78","2025-02-23T08:00:00Z","2025-02-23T15:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","611.9","","10.19","249.21","","0.9","2025-02-23T09:00:00Z","2025-02-23T16:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","508.9","","2.6","283.48","","2.35","2025-02-23T10:00:00Z","2025-02-23T17:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","687","","13.13","223.48","","0.91","2025-02-23T11:00:00Z","2025-02-23T18:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","569.8","","4.23","230.42","","1.4","2025-02-23T12:00:00Z","2025-02-23T19:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","711.4","","8.88","201.12","","0.86","2025-02-23T13:00:00Z","2025-02-23T20:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","611.7","","1.59","246.52","","1.08","2025-02-23T14:00:00Z","2025-02-23T21:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","702.3","","9.45","261.25","","0.28","2025-02-23T15:00:00Z","2025-02-23T22:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","564.3","","2.03","286.4","","0.76","2025-02-23T16:00:00Z","2025-02-23T23:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","612.6","","7.3","260.16","","0.64","2025-02-23T17:00:00Z","2025-02-24T00:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","522.6","","1.95","282.01","","2.15","2025-02-23T18:00:00Z","2025-02-24T01:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","638.3","","8.95","166.17","","1.37","2025-02-23T19:00:00Z","2025-02-24T02:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","526.3","","2.08","172.53","","1.08","2025-02-23T20:00:00Z","2025-02-24T03:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","655.2","","10.27","127.6","","0.48","2025-02-23T21:00:00Z","2025-02-24T04:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","473.6","","2.28","128.13","","0.84","2025-02-23T22:00:00Z","2025-02-24T05:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","635.2","","9.46","76.2","","0.73","2025-02-23T23:00:00Z","2025-02-24T06:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","537.3","","1.74","105.26","","1.06","2025-02-24T00:00:00Z","2025-02-24T07:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","816.6","","11.89","85.92","","1.03","2025-02-24T01:00:00Z","2025-02-24T08:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","698.9","","4.99","91.76","","1.15","2025-02-24T02:00:00Z","2025-02-24T09:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","822.1","","9.8","91.84","","1.17","2025-02-24T03:00:00Z","2025-02-24T10:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","662.6","","4.67","117.53","","1.07","2025-02-24T04:00:00Z","2025-02-24T11:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","787.6","","10.46","118.65","","0.99","2025-02-24T05:00:00Z","2025-02-24T12:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","726.3","","2.55","139.07","","1.1","2025-02-24T06:00:00Z","2025-02-24T13:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","798","","13.18","113.27","","1.43","2025-02-24T07:00:00Z","2025-02-24T14:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","649","","2.43","133.8","","1.85","2025-02-24T08:00:00Z","2025-02-24T15:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","806.1","","10.06","124.46","","1.83","2025-02-24T09:00:00Z","2025-02-24T16:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","736.1","","4.02","129.53","","1.66","2025-02-24T10:00:00Z","2025-02-24T17:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","956.2","","7.75","154.2","","1.42","2025-02-24T11:00:00Z","2025-02-24T18:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","821.9","","5.73","179.75","","1.16","2025-02-24T12:00:00Z","2025-02-24T19:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","916.8","","9.2","123.93","","1.2","2025-02-24T13:00:00Z","2025-02-24T20:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","818.3","","2.38","92.99","","1.9","2025-02-24T14:00:00Z","2025-02-24T21:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","950","","8.97","101.55","","1.72","2025-02-24T15:00:00Z","2025-02-24T22:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","804.4","","4.32","126.05","","1.24","2025-02-24T16:00:00Z","2025-02-24T23:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","934.6","","8.58","94.63","","1.34","2025-02-24T17:00:00Z","2025-02-25T00:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","767.3","","6.26","121.93","","2.04","2025-02-24T18:00:00Z","2025-02-25T01:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","842.1","","8.46","78.26","","2.17","2025-02-24T19:00:00Z","2025-02-25T02:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","612.1","","3.61","75.75","","2.03","2025-02-24T20:00:00Z","2025-02-25T03:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","785.3","","8.81","81.01","","2.21","2025-02-24T21:00:00Z","2025-02-25T04:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","680.5","","3.17","89.25","","1.51","2025-02-24T22:00:00Z","2025-02-25T05:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1019","","7.15","79.36","","2.04","2025-02-24T23:00:00Z","2025-02-25T06:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","863.5","","3.79","84.14","","2.18","2025-02-25T00:00:00Z","2025-02-25T07:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1091","","9.52","83.24","","1.32","2025-02-25T01:00:00Z","2025-02-25T08:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1270.1","","4.07","80.55","","1.29","2025-02-25T02:00:00Z","2025-02-25T09:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1392.4","","6.08","74.54","","1.38","2025-02-25T03:00:00Z","2025-02-25T10:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161306","Minh Khai","1133.9","","9.39","76.17","","1.63","2025-02-25T04:00:00Z","2025-02-25T11:00:00+07:00","Asia/Bangkok","21.05","105.74","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
